object,action,provider,event_id,channel,tier,builds,already_mapped,verify,pass,method,message,fields
flow,flow,Microsoft-Windows-MediaFoundation-Performance,4090,Media Foundation Performance,log,W11+W2022,False,ok,uncapped,sweep,Network Session End Connect Tag={tag} Object={object} Byte hr={hr},"{hr, object, tag}"
flow,flow,Microsoft-Windows-MediaFoundation-Performance,4124,Media Foundation Performance,log,W11+W2022,False,ok,uncapped,sweep,Network Source Stream Begin Connect Tag={tag} Object ={object} Arg1={arg1} Arg2={arg2},"{arg1, arg2, object, tag}"
flow,flow,Microsoft-Windows-MediaFoundation-Performance,4125,Media Foundation Performance,log,W11+W2022,False,ok,uncapped,sweep,Network Source Stream End Connect Tag={tag} Object ={object} Arg1={arg1} Arg2={arg2},"{arg1, arg2, object, tag}"
flow,flow,Microsoft-Windows-NetworkProfile,10000,Microsoft-Windows-NetworkProfile/Operational,log,W11+W2022,False,ok,uncapped,sweep,Network Connected Name: {Name} Desc: {Description} Type: {Type} State: {State} Category: {Category},"{Category, Description, Name, State, Type}"
flow,flow,Microsoft-Windows-OtpCredentialProviderEvt,10000,Microsoft-Windows-OtpCredentialProvider/Operational,log,W11+W2022,False,ok,uncapped,sweep,A connection cannot be established to Remote Access server {serverAddress} using base path {path} and port ({port}). Error code: {errC,"{errCode, path, port, serverAddress}"
flow,flow,Microsoft-Windows-OtpCredentialProviderEvt,10013,Microsoft-Windows-OtpCredentialProvider/Operational,log,W11+W2022,False,ok,uncapped,sweep,A connection with the domain controller for the purpose of OTP authentication cannot be established. Error code: 0x{errorCode}.,{errorCode}
flow,flow,Microsoft-Windows-OtpCredentialProviderEvt,10018,Microsoft-Windows-OtpCredentialProvider/Operational,log,W11+W2022,False,ok,uncapped,sweep,cannot be accessed over the first DirectAccess tunnel or the connection to the CA server cannot be established.,"{CAName, OTPUserName}"
flow,flow,Microsoft-Windows-PrintService,227,Admin,log,W11+W2022,False,ok,uncapped,sweep,ensure that Windows Update is enabled in Device Installation Settings and that a connection can be established; and try again; or choose an alternate driver that works with this print device.,"{DriverName, HResult, RequiredClassDriver}"
flow,flow,Microsoft-Windows-PushNotifications-Platform,1234,Microsoft-Windows-PushNotifications-Platform/Debug,analytic,W11+W2022,False,ok,uncapped,sweep,{ConnectionType} TCP connection established over {ProtocolType}.,"{ConnectionType, ProtocolType}"
flow,flow,Microsoft-Windows-PushNotifications-Platform,1248,Microsoft-Windows-PushNotifications-Platform/Admin,log,W11+W2022,False,ok,uncapped,sweep,n Service ({HostName}:{Port}) failed because the proxy host detected ({ProxyHostName}) could not be connected to. The HTTP request failed with HTTP Status: {HttpStatus}.,"{HostName, HttpStatus, Port, ProxyHostName}"
flow,flow,Microsoft-Windows-RemoteApp and Desktop Connections,1002,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,log,W2022,False,ok,uncapped,sweep,Make sure that: - You typed the correct connection URL - Your computer can connect to the internet Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorC,"{ErrorCode, ErrorCodeAdditional, FeedURL, Name}"
flow,flow,Microsoft-Windows-RemoteApp and Desktop Connections,1015,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,log,W2022,False,ok,uncapped,sweep,The credentials that were used to connect to {Name} did not work.Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {Er,"{ErrorCode, ErrorCodeAdditional, FeedURL, Name}"
flow,flow,Microsoft-Windows-RemoteApp and Desktop Connections,1017,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,log,W2022,False,ok,uncapped,sweep,Your computer has the client software to use this resource - Your computer can connect to the Internet - You typed the correct connection UR Connection name: {Name}C,"{ErrorCode, ErrorCodeAdditional, FeedURL, Name, ResourceURL}"
flow,flow,Microsoft-Windows-Runtime-Networking,66,Microsoft-Windows-Runtime-Networking/Tracing,log,W11+W2022,False,ok,uncapped,sweep,Socket connection established: {connectorType}.,{connectorType}
flow,flow,Microsoft-Windows-SMBClient,30805,Microsoft-Windows-SMBClient/Connectivity,log,W11+W2022,False,ok,uncapped,sweep,cluster nodes. There should also be an anti-event 30806 indicating the session to the server was re-established. If the server is not a failover cluster; it is likely that the server was previously on,"{ServerName, SessionId, Status}"
flow,flow,Microsoft-Windows-SMBClient,30806,Microsoft-Windows-SMBClient/Connectivity,log,W11+W2022,False,ok,uncapped,sweep,The client re-established its session to the server.Server name: {ServerName}Server address: {Address}!S!Session ID: {Session,"{Address, ServerName, SessionId}"
flow,flow,Microsoft-Windows-SMBClient,30807,Microsoft-Windows-SMBClient/Connectivity,log,W11+W2022,False,ok,uncapped,sweep,cluster nodes. There should also be an anti-event 30808 indicating the session to the server was re-established. If the server is not a failover cluster; it is likely that the server was previously on,"{ServerName, SessionId, Status, TreeId}"
flow,flow,Microsoft-Windows-SMBClient,30808,Microsoft-Windows-SMBClient/Connectivity,log,W11+W2022,False,ok,uncapped,sweep,The connection to the share was re-established.Share name: {ServerName}Server address: {Address}!S!Session ID: {SessionId}Tree ID: {TreeId}Guidanc,"{Address, ServerName, SessionId, TreeId}"
flow,flow,Microsoft-Windows-SMBClient,30818,Microsoft-Windows-SMBClient/Connectivity,log,W11+W2022,False,ok,uncapped,sweep,RDMA interfaces are available but the client failed to connect to the server over RDMA transport.Server name: {ServerName}Guidance:Both client and server have RDM,{ServerName}
flow,flow,Microsoft-Windows-SMBClient,30821,Microsoft-Windows-SMBClient/Connectivity,log,W11+W2022,False,ok,uncapped,sweep,using TCP (first contacting port 135; then contacting an endpoint port above 1023). The attempt to connect to the destination server failed; which is typically due to a network configuration issue. Fo,"{Name, Status}"
flow,flow,Microsoft-Windows-SMBClient,30822,Microsoft-Windows-SMBClient/Connectivity,log,W11+W2022,False,ok,uncapped,sweep,hen using an iWARP RDMA adapter can also cause this issue. Since the error occurred while trying to connect extra channels; it will not result in an application error. This event is for diagnostics on,"{InstanceName, LocalAddress, Reason, RemoteAddress, ServerName, Status}"
flow,flow,Microsoft-Windows-SMBDirect,303,Microsoft-Windows-SMBDirect/Debug,analytic,W2022,False,ok,uncapped,sweep,Timed out while waiting for connection establishment to complete - cancelling connect. Socket = {SocketID} Local = {LocalAddress} Remote = {RemoteAddress},"{LocalAddress, RemoteAddress, SocketID}"
flow,flow,Microsoft-Windows-SMBServer,1913,Microsoft-Windows-SMBServer/Operational,log,W11,False,ok,uncapped,sweep,The SMB connection was successfully established.Endpoint Name: {EndpointName}Transport: {ConnectionType}Server socket address: {ServerSocketAddress,"{ClientSocketAddress, ConnectionId, ConnectionType, EndpointName, EndpointNameLength, ServerSocketAddress}"
flow,flow,Microsoft-Windows-Security-Auditing,4650,Security,log,W11+W2022,False,ok,uncapped,sweep,An IPsec main mode security association was established. Extended mode was not enabled. Certificate authentication was not used.Local Endpoint: Principal,"{KeyModName, LocalAddress, LocalKeyModPort, LocalMMPrincipalName, MMAuthMethod, MMCipherAlg, RemoteAddress, RemoteKeyModPort, RemoteMMPrincipalName}"
flow,flow,Microsoft-Windows-Security-Auditing,4651,Security,log,W11+W2022,False,ok,uncapped,sweep,An IPsec main mode security association was established. Extended mode was not enabled. A certificate was used for authentication.Local Endpoint: Principa,"{LocalAddress, LocalMMCertHash, LocalMMIssuingCA, LocalMMPrincipalName, LocalMMRootCA, RemoteMMCertHash, RemoteMMIssuingCA, RemoteMMPrincipalName, RemoteMMRootCA}"
flow,flow,Microsoft-Windows-Security-Auditing,4979,Security,log,W11+W2022,False,ok,uncapped,sweep,IPsec main mode and extended mode security associations were established.Main Mode Local Endpoint: Principal Name: {LocalMMPrincipalName} Network Address: {LocalAddress} K,"{LocalAddress, LocalKeyModPort, LocalMMPrincipalName, MMAuthMethod, MMCipherAlg, MMIntegrityAlg, RemoteAddress, RemoteKeyModPort, RemoteMMPrincipalName}"
flow,flow,Microsoft-Windows-Security-Auditing,4980,Security,log,W11+W2022,False,ok,uncapped,sweep,IPsec main mode and extended mode security associations were established.Main Mode Local Endpoint: Principal Name: {LocalMMPrincipalName} Network Address: {LocalAddress} K,"{LocalAddress, LocalKeyModPort, LocalMMPrincipalName, MMAuthMethod, MMCipherAlg, MMIntegrityAlg, RemoteAddress, RemoteKeyModPort, RemoteMMPrincipalName}"
flow,flow,Microsoft-Windows-Security-Auditing,4981,Security,log,W11+W2022,False,ok,uncapped,sweep,IPsec main mode and extended mode security associations were established.Local Endpoint: Principal Name: {LocalMMPrincipalName} Network Address: {LocalAddress} Keying Modu,"{LocalAddress, LocalMMCertHash, LocalMMIssuingCA, LocalMMPrincipalName, LocalMMRootCA, RemoteMMCertHash, RemoteMMIssuingCA, RemoteMMPrincipalName, RemoteMMRootCA}"
flow,flow,Microsoft-Windows-Security-Auditing,4982,Security,log,W11+W2022,False,ok,uncapped,sweep,IPsec main mode and extended mode security associations were established.Local Endpoint: Principal Name: {LocalMMPrincipalName} Network Address: Keying Module Port: {Loca,"{LocalKeyModPort, LocalMMCertHash, LocalMMIssuingCA, LocalMMPrincipalName, LocalMMRootCA, RemoteMMCertHash, RemoteMMIssuingCA, RemoteMMPrincipalName, RemoteMMRootCA}"
flow,flow,Microsoft-Windows-Security-Auditing,5451,Security,log,W11+W2022,False,ok,uncapped,sweep,An IPsec quick mode security association was established. Local Endpoint: Network Address: {LocalAddress} Network Address mask: {LocalAddressMask} Port: {,"{LocalAddress, LocalAddressMask, LocalPort, LocalTunnelEndpoint, PeerPrivateAddress, RemoteAddress, RemoteAddressMask, RemotePort, RemoteTunnelEndpoint}"
flow,flow,Microsoft-Windows-StorageManagement-WSP-Spaces,2000,Microsoft-Windows-StorageManagement/Operational,log,W11+W2022,False,ok,uncapped,sweep,orage subsystem is online and connected to the network. Check if the user attempting to connect to the subsystem has the necessary permissions.,"{ErrorCode, ErrorString, SubsystemID, SubsystemURI, Username}"
flow,flow,Microsoft-Windows-TCPIP,1018,Microsoft-Windows-TCPIP/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,TCP: connection {Tcb} (local={LocalAddress} remote={RemoteAddress} PID={ProcessId}) connect failed: address family not attached.,"{LocalAddress, ProcessId, RemoteAddress, Tcb}"
flow,flow,Microsoft-Windows-TCPIP,1019,Microsoft-Windows-TCPIP/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,TCP: connection {Tcb} (local={LocalAddress} remote={RemoteAddress} PID={ProcessId}) connect failed: compartment {Compartment} not found.,"{Compartment, LocalAddress, ProcessId, RemoteAddress, Tcb}"
flow,flow,Microsoft-Windows-TCPIP,1020,Microsoft-Windows-TCPIP/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,TCP: connection {Tcb} (local={LocalAddress} remote={RemoteAddress} PID={ProcessId}) connect failed: inspection status = {Status}.,"{LocalAddress, ProcessId, RemoteAddress, Status, Tcb}"
flow,flow,Microsoft-Windows-TCPIP,1021,Microsoft-Windows-TCPIP/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,TCP: connection {Tcb} (local={LocalAddress} remote={RemoteAddress}) connect failed: route lookup status = {Status}.,"{LocalAddress, RemoteAddress, Status, Tcb}"
flow,flow,Microsoft-Windows-TCPIP,1029,Microsoft-Windows-TCPIP/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,TCP: connection {Tcb} (local={LocalAddress} remote={RemoteAddress}) connect failed: connection cancelled.,"{LocalAddress, RemoteAddress, Tcb}"
flow,flow,Microsoft-Windows-TCPIP,1030,Microsoft-Windows-TCPIP/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,TCP: connection (local={LocalAddressLength} remote={RemoteAddressLength}) connect failed: connection insertion status = {RemoteAddress}.,"{LocalAddressLength, RemoteAddress, RemoteAddressLength}"
flow,flow,Microsoft-Windows-TCPIP,1031,Microsoft-Windows-TCPIP/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,TCP: connection {Tcb} (local={LocalAddress} remote={RemoteAddress}) connect proceeding.,"{LocalAddress, RemoteAddress, Tcb}"
flow,flow,Microsoft-Windows-TCPIP,1033,Microsoft-Windows-TCPIP/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,TCP: connection {Tcb} (local={LocalAddress} remote={RemoteAddress}) connect completed. PID = {ProcessId}.,"{LocalAddress, ProcessId, RemoteAddress, Tcb}"
flow,flow,Microsoft-Windows-TCPIP,1034,Microsoft-Windows-TCPIP/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,TCP: connection {Tcb} (local={LocalAddress} remote={RemoteAddress}) connect attempt failed with status = {Status}.,"{LocalAddress, RemoteAddress, Status, Tcb}"
flow,flow,Microsoft-Windows-TCPIP,1035,Microsoft-Windows-TCPIP/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,TCP: connection {Tcb} (local={LocalAddress} remote={RemoteAddress}) connect failed: connect-complete inspect status = {Status}.,"{LocalAddress, RemoteAddress, Status, Tcb}"
flow,flow,Microsoft-Windows-TCPIP,1045,Microsoft-Windows-TCPIP/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,TCP: connection {Tcb} (local={LocalAddress} remote={RemoteAddress}) connect failed: connect-request timeout expired.,"{LocalAddress, RemoteAddress, Tcb}"
flow,flow,Microsoft-Windows-TCPIP,1049,Microsoft-Windows-TCPIP/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,TCP: connection {Tcb} (local={LocalAddress} remote={RemoteAddress}) connect failed: extended statistics status = {Status}.,"{LocalAddress, RemoteAddress, Status, Tcb}"
flow,flow,Microsoft-Windows-TCPIP,1050,Microsoft-Windows-TCPIP/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,TCP: connection {Tcb} (local={LocalAddress} remote={RemoteAddress}) connect failed: port-acquisition status = {Status}.,"{LocalAddress, RemoteAddress, Status, Tcb}"
flow,flow,Microsoft-Windows-TCPIP,1183,Microsoft-Windows-TCPIP/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,TCP: connection {Tcb} (local={LocalAddress} remote={RemoteAddress}) connect failed: received RST.,"{LocalAddress, RemoteAddress, Tcb}"
flow,flow,Microsoft-Windows-TCPIP,1186,Microsoft-Windows-TCPIP/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,TCP: connection {Tcb} (local={LocalAddress} remote={RemoteAddress}) retransmitting connect attempt; RexmitCount = {RexmitCount}.,"{LocalAddress, RemoteAddress, RexmitCount, Tcb}"
flow,flow,Microsoft-Windows-TCPIP,1564,Microsoft-Windows-TCPIP/Diagnostic,log,W11,False,ok,uncapped,sweep,{Tcb} (local={LocalAddress} remote={RemoteAddress} PID={ProcessId} ProcessSeqNum={ProcessStartKey}) connect failed: access denied.,"{LocalAddress, ProcessId, ProcessStartKey, RemoteAddress, Tcb}"
flow,flow,Microsoft-Windows-TaskScheduler,112,Operational,log,W11+W2022,False,ok,uncapped,sweep,t start task '{TaskName}' because the network was unavailable. User Action: Ensure the computer is connected to the required network as specified in the task. If the task does not require network pres,{TaskName}
flow,flow,Microsoft-Windows-TenantRestrictions,1007,Microsoft-Windows-TenantRestrictions/Operational,log,W11,False,ok,uncapped,sweep,the last successful sync at {LastSuccessfulSync}. This may be expected if the machine has not been connected to the network. It is possible that without a sync tenant restriction headers will not be a,"{ErrorCode, LastSuccessfulSync, TimeInHours}"
flow,flow,Microsoft-Windows-TerminalServices-LocalSessionManager,50,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,log,W11+W2022,False,ok,uncapped,sweep,Remote Connection Manager has taken too long to process begin-connect-message for session {Session},{Session}
flow,flow,Microsoft-Windows-TerminalServices-LocalSessionManager,51,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,log,W11+W2022,False,ok,uncapped,sweep,Remote Connection Manager has taken too long to process end-connect-message for session {Session},{Session}
flow,flow,Microsoft-Windows-User Profiles Service,1500,Application,log,W2022,False,ok,uncapped,sweep,Windows cannot log you on because your profile cannot be loaded. Check that you are connected to the network; and that your network is functioning correctly. DETAIL - {Error},{Error}
flow,flow,Microsoft-Windows-WCN-Config-Registrar,8001,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,log,W11,False,ok,uncapped,sweep,WCN has established a connection.Session GUID: {SessionGuid},{SessionGuid}
flow,flow,Microsoft-Windows-WLAN-AutoConfig,8001,Microsoft-Windows-WLAN-AutoConfig/Operational,log,W11,False,ok,uncapped,sweep,WLAN AutoConfig service has successfully connected to a wireless network.Network Adapter: {InterfaceDescription}Interface GUID: {InterfaceGuid}Connect,"{AuthenticationAlgorithm, BSSType, CipherAlgorithm, ConnectionMode, InterfaceDescription, InterfaceGuid, PHYType, ProfileName, SSID}"
flow,flow,Microsoft-Windows-WLAN-AutoConfig,8002,Microsoft-Windows-WLAN-AutoConfig/Operational,log,W11,False,ok,uncapped,sweep,WLAN AutoConfig service failed to connect to a wireless network.Network Adapter: {InterfaceDescription}Interface GUID: {InterfaceGuid}Connect,"{BSSType, ConnectionMode, FailureReason, InterfaceDescription, InterfaceGuid, ProfileName, SSID}"
flow,flow,Microsoft-Windows-WLAN-AutoConfig,8011,Microsoft-Windows-WLAN-AutoConfig/Operational,log,W11,False,ok,uncapped,sweep,Connect to last good network Network Adapter: {InterfaceDescription}Interface GUID: {InterfaceGuid} Profile,"{BSSType, InterfaceDescription, InterfaceGuid, ProfileName, SSID}"
flow,flow,Microsoft-Windows-WLAN-AutoConfig,21028,Microsoft-Windows-WLAN-AutoConfig/Diagnostic,log,W11,False,ok,uncapped,sweep,Adapter({InterfaceGuid}) MSM Connect notification; Network '{SSID}',"{InterfaceGuid, SSID}"
flow,flow,Microsoft-Windows-WLAN-AutoConfig,40001,Microsoft-Windows-WLAN-AutoConfig/Diagnostic,log,W11,False,ok,uncapped,sweep,Connect Diagnostic InformationInterface GUID: {InterfaceGuid}Network Adapter: {InterfaceDescription}Connect,"{AuthAlgo, BSSType, CipherAlgo, ConnectionMode, IHVBitmap, InterfaceDescription, InterfaceGuid, OnexEnabled, SSID}"
flow,flow,Microsoft-Windows-WebIO,201,Microsoft-Windows-WebIO/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,{Connection}: Connection established (Socket {SocketHandle}) (Context {Context}),"{Connection, Context, SocketHandle}"
flow,flow,Microsoft-Windows-WebIO,202,Microsoft-Windows-WebIO/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,{Connection}: Connect failed with error {Error} (Socket {SocketHandle}) (Context {Context}) (RemaingAddress {RemainingAdd,"{Connection, Context, Error, RemainingAddressCount, SocketHandle}"
flow,flow,Microsoft-Windows-WiFiNetworkManager,325,,etw,W11,False,ok,uncapped,sweep,canMgr - Setting Current Connection; {szConnName}; as Action Required because of Auth Fail for Auto Connect.,{szConnName}
flow,flow,Microsoft-Windows-WiFiNetworkManager,2120,,etw,W11,False,ok,uncapped,sweep,Credential Sharing Manager - Sync connected shared network failed; {hr},{hr}
flow,flow,Microsoft-Windows-WinINet,301,Microsoft-Windows-WinINet/Analytic,analytic,W11+W2022,False,ok,uncapped,sweep,TCP connection to server {ServerName} established: ConnectionHandle={ConnectionHandle}; SocketHandle={SocketHandle}; LocalPort={LocalPort},"{ConnectionHandle, LocalPort, ServerName, SocketHandle}"
flow,flow,Microsoft-Windows-WinRM,783,Microsoft-Windows-WinRM/Analytic,analytic,W11+W2022,False,ok,uncapped,sweep,The WinRM {param1} has successfully re-established a network connection.,{param1}
flow,flow,Microsoft-Windows-WindowsUpdateClient,32,System,log,W11+W2022,False,ok,uncapped,sweep,Windows Update cannot connect to the server. Please check the connection to server {serverName}.,{serverName}
flow,flow,Microsoft-Windows-Wired-AutoConfig,15501,Microsoft-Windows-Wired-AutoConfig/Operational,log,W11+W2022,False,ok,uncapped,sweep,The network adapter has been connected. Network Adapter: {InterfaceDescription} Interface GUID: {InterfaceGuid},"{InterfaceDescription, InterfaceGuid}"
flow,flow,Microsoft-Windows-wmbclass,121,Windows Mobile Broadband Class Driver Analytic Channel,log,W11,False,ok,uncapped,sweep,Dumping adapter port state - Port Number: {PortNumber}Connected: {Connected}Connection Id: {ConnectionId}Session Id: {SessionId}Reference Count: {RefCount},"{Connected, ConnectionId, PortNumber, RefCount, SessionId}"
flow,flow,Microsoft-WindowsPhone-CoreMessaging,7004,,etw,W11+W2022,False,ok,uncapped,sweep,Client connection to conversation '{pwsz}' failed; max clients already connected,{pwsz}
flow,message,Microsoft-Windows-MediaFoundation-Performance,4089,Media Foundation Performance,log,W11+W2022,False,ok,uncapped,sweep,Network Session Begin Connect Tag={tag} Object={object} Byte hr={hr},"{hr, object, tag}"
flow,message,Microsoft-Windows-MediaFoundation-Performance,4090,Media Foundation Performance,log,W11+W2022,False,ok,uncapped,sweep,Network Session End Connect Tag={tag} Object={object} Byte hr={hr},"{hr, object, tag}"
flow,message,Microsoft-Windows-MediaFoundation-Performance,4124,Media Foundation Performance,log,W11+W2022,False,ok,uncapped,sweep,Network Source Stream Begin Connect Tag={tag} Object ={object} Arg1={arg1} Arg2={arg2},"{arg1, arg2, object, tag}"
flow,message,Microsoft-Windows-MediaFoundation-Performance,4125,Media Foundation Performance,log,W11+W2022,False,ok,uncapped,sweep,Network Source Stream End Connect Tag={tag} Object ={object} Arg1={arg1} Arg2={arg2},"{arg1, arg2, object, tag}"
flow,message,Microsoft-Windows-NWiFi,20017,Microsoft-Windows-NWiFi/Diagnostic,log,W11,False,ok,uncapped,sweep,Microsoft-Windows-NWiFi Connect to same network on resume Start,{}
flow,message,Microsoft-Windows-NetworkProfile,10000,Microsoft-Windows-NetworkProfile/Operational,log,W11+W2022,False,ok,uncapped,sweep,Network Connected Name: {Name} Desc: {Description} Type: {Type} State: {State} Category: {Category},"{Category, Description, Name, State, Type}"
flow,message,Microsoft-Windows-OtpCredentialProviderEvt,10000,Microsoft-Windows-OtpCredentialProvider/Operational,log,W11+W2022,False,ok,uncapped,sweep,A connection cannot be established to Remote Access server {serverAddress} using base path {path} and port ({port}). Error code: {errC,"{errCode, path, port, serverAddress}"
flow,message,Microsoft-Windows-OtpCredentialProviderEvt,10013,Microsoft-Windows-OtpCredentialProvider/Operational,log,W11+W2022,False,ok,uncapped,sweep,A connection with the domain controller for the purpose of OTP authentication cannot be established. Error code: 0x{errorCode}.,{errorCode}
flow,message,Microsoft-Windows-OtpCredentialProviderEvt,10018,Microsoft-Windows-OtpCredentialProvider/Operational,log,W11+W2022,False,ok,uncapped,sweep,cannot be accessed over the first DirectAccess tunnel or the connection to the CA server cannot be established.,"{CAName, OTPUserName}"
flow,message,Microsoft-Windows-PushNotifications-Platform,1021,Microsoft-Windows-PushNotifications-Platform/Operational,log,W11+W2022,False,ok,uncapped,sweep,The Connection Manager has failed to connect: {ErrorCode}.,{ErrorCode}
flow,message,Microsoft-Windows-PushNotifications-Platform,1234,Microsoft-Windows-PushNotifications-Platform/Debug,analytic,W11+W2022,False,ok,uncapped,sweep,{ConnectionType} TCP connection established over {ProtocolType}.,"{ConnectionType, ProtocolType}"
flow,message,Microsoft-Windows-PushNotifications-Platform,1248,Microsoft-Windows-PushNotifications-Platform/Admin,log,W11+W2022,False,ok,uncapped,sweep,n Service ({HostName}:{Port}) failed because the proxy host detected ({ProxyHostName}) could not be connected to. The HTTP request failed with HTTP Status: {HttpStatus}.,"{HostName, HttpStatus, Port, ProxyHostName}"
flow,message,Microsoft-Windows-RemoteApp and Desktop Connections,1014,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,log,W2022,False,ok,uncapped,sweep,The credentials that were used to connect to {Name} did not work.Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {Er,"{ErrorCode, ErrorCodeAdditional, FeedURL, Name}"
flow,message,Microsoft-Windows-RemoteApp and Desktop Connections,1015,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,log,W2022,False,ok,uncapped,sweep,The credentials that were used to connect to {Name} did not work.Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {Er,"{ErrorCode, ErrorCodeAdditional, FeedURL, Name}"
flow,message,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,289,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,log,W11+W2022,False,ok,uncapped,sweep,Got UDP reverse connect request to {URL} port {Port} connection id {ConnectionID}.,"{ConnectionID, Port, URL}"
flow,message,Microsoft-Windows-Runtime-Networking,66,Microsoft-Windows-Runtime-Networking/Tracing,log,W11+W2022,False,ok,uncapped,sweep,Socket connection established: {connectorType}.,{connectorType}
flow,message,Microsoft-Windows-SMBClient,30806,Microsoft-Windows-SMBClient/Connectivity,log,W11+W2022,False,ok,uncapped,sweep,The client re-established its session to the server.Server name: {ServerName}Server address: {Address}!S!Session ID: {Session,"{Address, ServerName, SessionId}"
flow,message,Microsoft-Windows-SMBClient,30808,Microsoft-Windows-SMBClient/Connectivity,log,W11+W2022,False,ok,uncapped,sweep,The connection to the share was re-established.Share name: {ServerName}Server address: {Address}!S!Session ID: {SessionId}Tree ID: {TreeId}Guidanc,"{Address, ServerName, SessionId, TreeId}"
flow,message,Microsoft-Windows-SMBClient,30818,Microsoft-Windows-SMBClient/Connectivity,log,W11+W2022,False,ok,uncapped,sweep,RDMA interfaces are available but the client failed to connect to the server over RDMA transport.Server name: {ServerName}Guidance:Both client and server have RDM,{ServerName}
flow,message,Microsoft-Windows-SMBClient,30821,Microsoft-Windows-SMBClient/Connectivity,log,W11+W2022,False,ok,uncapped,sweep,using TCP (first contacting port 135; then contacting an endpoint port above 1023). The attempt to connect to the destination server failed; which is typically due to a network configuration issue. Fo,"{Name, Status}"
flow,message,Microsoft-Windows-SMBDirect,303,Microsoft-Windows-SMBDirect/Debug,analytic,W2022,False,ok,uncapped,sweep,Timed out while waiting for connection establishment to complete - cancelling connect. Socket = {SocketID} Local = {LocalAddress} Remote = {RemoteAddress},"{LocalAddress, RemoteAddress, SocketID}"
flow,message,Microsoft-Windows-SMBServer,1913,Microsoft-Windows-SMBServer/Operational,log,W11,False,ok,uncapped,sweep,The SMB connection was successfully established.Endpoint Name: {EndpointName}Transport: {ConnectionType}Server socket address: {ServerSocketAddress,"{ClientSocketAddress, ConnectionId, ConnectionType, EndpointName, EndpointNameLength, ServerSocketAddress}"
flow,message,Microsoft-Windows-Security-Auditing,4650,Security,log,W11+W2022,False,ok,uncapped,sweep,An IPsec main mode security association was established. Extended mode was not enabled. Certificate authentication was not used.Local Endpoint: Principal,"{KeyModName, LocalAddress, LocalKeyModPort, LocalMMPrincipalName, MMAuthMethod, MMCipherAlg, RemoteAddress, RemoteKeyModPort, RemoteMMPrincipalName}"
flow,message,Microsoft-Windows-Security-Auditing,4651,Security,log,W11+W2022,False,ok,uncapped,sweep,An IPsec main mode security association was established. Extended mode was not enabled. A certificate was used for authentication.Local Endpoint: Principa,"{LocalAddress, LocalMMCertHash, LocalMMIssuingCA, LocalMMPrincipalName, LocalMMRootCA, RemoteMMCertHash, RemoteMMIssuingCA, RemoteMMPrincipalName, RemoteMMRootCA}"
flow,message,Microsoft-Windows-Security-Auditing,4979,Security,log,W11+W2022,False,ok,uncapped,sweep,IPsec main mode and extended mode security associations were established.Main Mode Local Endpoint: Principal Name: {LocalMMPrincipalName} Network Address: {LocalAddress} K,"{LocalAddress, LocalKeyModPort, LocalMMPrincipalName, MMAuthMethod, MMCipherAlg, MMIntegrityAlg, RemoteAddress, RemoteKeyModPort, RemoteMMPrincipalName}"
flow,message,Microsoft-Windows-Security-Auditing,4980,Security,log,W11+W2022,False,ok,uncapped,sweep,IPsec main mode and extended mode security associations were established.Main Mode Local Endpoint: Principal Name: {LocalMMPrincipalName} Network Address: {LocalAddress} K,"{LocalAddress, LocalKeyModPort, LocalMMPrincipalName, MMAuthMethod, MMCipherAlg, MMIntegrityAlg, RemoteAddress, RemoteKeyModPort, RemoteMMPrincipalName}"
